marketBeat;assetId;buyQuote;sellQuote;reportedDate;pollTime;pollDate
8;TGNO4.BA;159.5;159.5;2022-09-23 16:59:44;1664061754;2022-09-24 20:22:34
8;TGSU2.BA;450.55;450.55;2022-09-23 16:59:59;1664061754;2022-09-24 20:22:34
8;TRAN.BA;94.1;94.1;2022-09-23 16:59:51;1664061754;2022-09-24 20:22:34
8;TXAR.BA;163.25;163.25;2022-09-23 16:59:03;1664061754;2022-09-24 20:22:34
8;VALO.BA;64.6;64.6;2022-09-23 16:59:32;1664061754;2022-09-24 20:22:34
8;YPFD.BA;1961.75;1961.75;2022-09-23 16:59:57;1664061754;2022-09-24 20:22:34
9;ALUA.BA;136;136;2022-09-23 16:59:54;1664134814;2022-09-25 16:40:14
9;BMA.BA;488.6;488.6;2022-09-23 16:59:21;1664134814;2022-09-25 16:40:14
9;BYMA.BA;191.5;191.5;2022-09-23 16:58:27;1664134814;2022-09-25 16:40:14
9;CEPU.BA;133.95;133.95;2022-09-23 16:58:09;1664134814;2022-09-25 16:40:14
9;COME.BA;14.75;14.75;2022-09-23 16:59:45;1664134814;2022-09-25 16:40:14
9;CRES.BA;171.75;171.75;2022-09-23 16:59:34;1664134814;2022-09-25 16:40:14
9;CVH.BA;743;743;2022-09-23 16:59:29;1664134814;2022-09-25 16:40:14
9;EDN.BA;94;94;2022-09-23 16:59:34;1664134814;2022-09-25 16:40:14
9;GGAL.BA;257.95;257.95;2022-09-23 16:59:29;1664134814;2022-09-25 16:40:14
9;LOMA.BA;380;380;2022-09-23 16:57:59;1664134814;2022-09-25 16:40:14
9;MIRG.BA;3898.5;3898.5;2022-09-23 16:57:35;1664134814;2022-09-25 16:40:14
9;PAMP.BA;295;295;2022-09-23 16:59:24;1664134814;2022-09-25 16:40:14
9;SUPV.BA;113;113;2022-09-23 16:58:37;1664134814;2022-09-25 16:40:14
9;TECO2.BA;262.1;262.1;2022-09-23 16:59:35;1664134814;2022-09-25 16:40:14
9;TGNO4.BA;160.75;160.75;2022-09-23 16:59:44;1664134814;2022-09-25 16:40:14
9;TGSU2.BA;453.5;453.5;2022-09-23 16:59:59;1664134814;2022-09-25 16:40:14
9;TXAR.BA;163.5;163.5;2022-09-23 16:59:03;1664134814;2022-09-25 16:40:14
9;VALO.BA;64.5;64.5;2022-09-23 16:59:32;1664134814;2022-09-25 16:40:14
9;YPFD.BA;1956;1956;2022-09-23 16:59:57;1664134814;2022-09-25 16:40:14
10;BBAR.BA;319.9;319.9;2022-09-23 16:59:51;1664147045;2022-09-25 20:04:05
10;BMA.BA;488.6;488.6;2022-09-23 16:59:21;1664147045;2022-09-25 20:04:05
10;BYMA.BA;191.5;191.5;2022-09-23 16:58:27;1664147045;2022-09-25 20:04:05
10;CEPU.BA;133.95;133.95;2022-09-23 16:58:09;1664147045;2022-09-25 20:04:05
10;COME.BA;14.75;14.75;2022-09-23 16:59:45;1664147045;2022-09-25 20:04:05
10;CRES.BA;171.75;171.75;2022-09-23 16:59:34;1664147045;2022-09-25 20:04:05
10;CVH.BA;743;743;2022-09-23 16:59:29;1664147045;2022-09-25 20:04:05
10;EDN.BA;94;94;2022-09-23 16:59:34;1664147045;2022-09-25 20:04:05
10;GGAL.BA;257.95;257.95;2022-09-23 16:59:29;1664147045;2022-09-25 20:04:05
10;LOMA.BA;380;380;2022-09-23 16:57:59;1664147045;2022-09-25 20:04:05
